[2021-05-21 04:08:47,430][iopath.fb.manifold][INFO] - URL manifold://compphoto_data/tree/pretrained/third-party/LPIPS/alexnet-owt-4df8aa71.pth was already cached in /home/ayush29feb/.torch/iopath_cache/manifold_cache/tree/pretrained/third-party/LPIPS/alexnet-owt-4df8aa71.pth
[2021-05-21 04:08:54,627][__main__][INFO] - Pair: pair_000002 lpips=0.017615286633372307
[2021-05-21 04:08:54,778][__main__][INFO] - Pair: pair_000002 ssim=0.9864484071731567
[2021-05-21 04:08:54,823][__main__][INFO] - Pair: pair_000000 l1=0.03861938789486885
[2021-05-21 04:08:54,826][__main__][INFO] - Pair: pair_000000 l1_masked=0.04459863901138306
[2021-05-21 04:08:54,828][__main__][INFO] - Pair: pair_000000 psnr=23.596532821655273
[2021-05-21 04:08:54,831][__main__][INFO] - Pair: pair_000000 psnr_masked=22.971370697021484
[2021-05-21 04:08:54,854][__main__][INFO] - Pair: pair_000000 lpips=0.17074255645275116
[2021-05-21 04:08:55,027][__main__][INFO] - Pair: pair_000000 ssim=0.8014792799949646
[2021-05-21 04:08:55,065][__main__][INFO] - Pair: pair_000003 l1=0.047484997659921646
[2021-05-21 04:08:55,068][__main__][INFO] - Pair: pair_000003 l1_masked=0.05905997008085251
[2021-05-21 04:08:55,070][__main__][INFO] - Pair: pair_000003 psnr=21.207870483398438
[2021-05-21 04:08:55,073][__main__][INFO] - Pair: pair_000003 psnr_masked=20.2605037689209
[2021-05-21 04:08:55,091][__main__][INFO] - Pair: pair_000003 lpips=0.17909687757492065
[2021-05-21 04:08:55,252][__main__][INFO] - Pair: pair_000003 ssim=0.7628072500228882
[2021-05-21 04:08:55,295][__main__][INFO] - Pair: pair_000004 l1=0.05456998571753502
[2021-05-21 04:08:55,304][__main__][INFO] - Pair: pair_000004 l1_masked=0.06647723913192749
[2021-05-21 04:08:55,306][__main__][INFO] - Pair: pair_000004 psnr=20.3043212890625
[2021-05-21 04:08:55,330][__main__][INFO] - Pair: pair_000004 psnr_masked=19.44713020324707
[2021-05-21 04:08:55,350][__main__][INFO] - Pair: pair_000004 lpips=0.2412121593952179
[2021-05-21 04:08:55,504][__main__][INFO] - Pair: pair_000004 ssim=0.7407841086387634
[2021-05-21 04:08:55,538][__main__][INFO] - Pair: pair_000005 l1=0.0524594821035862
[2021-05-21 04:08:55,541][__main__][INFO] - Pair: pair_000005 l1_masked=0.05462171509861946
[2021-05-21 04:08:55,543][__main__][INFO] - Pair: pair_000005 psnr=21.02194595336914
[2021-05-21 04:08:55,545][__main__][INFO] - Pair: pair_000005 psnr_masked=20.84653091430664
[2021-05-21 04:08:55,561][__main__][INFO] - Pair: pair_000005 lpips=0.2543310523033142
[2021-05-21 04:08:55,722][__main__][INFO] - Pair: pair_000005 ssim=0.7441843748092651
[2021-05-21 04:08:55,760][__main__][INFO] - Pair: pair_000006 l1=0.04994957894086838
[2021-05-21 04:08:55,764][__main__][INFO] - Pair: pair_000006 l1_masked=0.05587077885866165
[2021-05-21 04:08:55,765][__main__][INFO] - Pair: pair_000006 psnr=21.273109436035156
[2021-05-21 04:08:55,768][__main__][INFO] - Pair: pair_000006 psnr_masked=20.78658103942871
[2021-05-21 04:08:55,790][__main__][INFO] - Pair: pair_000006 lpips=0.22371846437454224
[2021-05-21 04:08:55,970][__main__][INFO] - Pair: pair_000006 ssim=0.8106514811515808
[2021-05-21 04:08:56,004][__main__][INFO] - Pair: pair_000007 l1=0.06395565718412399
[2021-05-21 04:08:56,007][__main__][INFO] - Pair: pair_000007 l1_masked=0.07404748350381851
[2021-05-21 04:08:56,009][__main__][INFO] - Pair: pair_000007 psnr=19.997756958007812
[2021-05-21 04:08:56,012][__main__][INFO] - Pair: pair_000007 psnr_masked=19.36144256591797
[2021-05-21 04:08:56,031][__main__][INFO] - Pair: pair_000007 lpips=0.28348225355148315
[2021-05-21 04:08:56,180][__main__][INFO] - Pair: pair_000007 ssim=0.7355828285217285
[2021-05-21 04:08:56,214][__main__][INFO] - Pair: pair_000008 l1=0.058051854372024536
[2021-05-21 04:08:56,217][__main__][INFO] - Pair: pair_000008 l1_masked=0.06098049879074097
[2021-05-21 04:08:56,218][__main__][INFO] - Pair: pair_000008 psnr=20.71314811706543
[2021-05-21 04:08:56,221][__main__][INFO] - Pair: pair_000008 psnr_masked=20.499399185180664
[2021-05-21 04:08:56,237][__main__][INFO] - Pair: pair_000008 lpips=0.33821946382522583
[2021-05-21 04:08:56,378][__main__][INFO] - Pair: pair_000008 ssim=0.7218262553215027
[2021-05-21 04:08:56,412][__main__][INFO] - Pair: pair_000010 l1=0.034848131239414215
[2021-05-21 04:08:56,415][__main__][INFO] - Pair: pair_000010 l1_masked=0.03532201424241066
[2021-05-21 04:08:56,416][__main__][INFO] - Pair: pair_000010 psnr=24.071216583251953
[2021-05-21 04:08:56,419][__main__][INFO] - Pair: pair_000010 psnr_masked=24.012557983398438
[2021-05-21 04:08:56,434][__main__][INFO] - Pair: pair_000010 lpips=0.15447333455085754
[2021-05-21 04:08:56,608][__main__][INFO] - Pair: pair_000010 ssim=0.8535377383232117
[2021-05-21 04:08:56,644][__main__][INFO] - Pair: pair_000009 l1=0.035614121705293655
[2021-05-21 04:08:56,647][__main__][INFO] - Pair: pair_000009 l1_masked=0.048949141055345535
[2021-05-21 04:08:56,649][__main__][INFO] - Pair: pair_000009 psnr=23.372703552246094
[2021-05-21 04:08:56,651][__main__][INFO] - Pair: pair_000009 psnr_masked=21.991474151611328
[2021-05-21 04:08:56,669][__main__][INFO] - Pair: pair_000009 lpips=0.14646859467029572
[2021-05-21 04:08:56,848][__main__][INFO] - Pair: pair_000009 ssim=0.8637286424636841
[2021-05-21 04:08:56,883][__main__][INFO] - Pair: pair_000011 l1=0.044953059405088425
[2021-05-21 04:08:56,886][__main__][INFO] - Pair: pair_000011 l1_masked=0.0458817258477211
[2021-05-21 04:08:56,888][__main__][INFO] - Pair: pair_000011 psnr=22.044666290283203
[2021-05-21 04:08:56,891][__main__][INFO] - Pair: pair_000011 psnr_masked=21.955860137939453
[2021-05-21 04:08:56,909][__main__][INFO] - Pair: pair_000011 lpips=0.30487826466560364
[2021-05-21 04:08:57,085][__main__][INFO] - Pair: pair_000011 ssim=0.7976511716842651
[2021-05-21 04:08:57,121][__main__][INFO] - Pair: pair_000013 l1=0.03454367443919182
[2021-05-21 04:08:57,123][__main__][INFO] - Pair: pair_000013 l1_masked=0.03555302694439888
[2021-05-21 04:08:57,124][__main__][INFO] - Pair: pair_000013 psnr=24.325246810913086
[2021-05-21 04:08:57,127][__main__][INFO] - Pair: pair_000013 psnr_masked=24.20016860961914
[2021-05-21 04:08:57,141][__main__][INFO] - Pair: pair_000013 lpips=0.1531837433576584
[2021-05-21 04:08:57,276][__main__][INFO] - Pair: pair_000013 ssim=0.8657673001289368
[2021-05-21 04:08:57,319][__main__][INFO] - Pair: pair_000012 l1=0.055700965225696564
[2021-05-21 04:08:57,321][__main__][INFO] - Pair: pair_000012 l1_masked=0.058161549270153046
[2021-05-21 04:08:57,323][__main__][INFO] - Pair: pair_000012 psnr=20.902332305908203
[2021-05-21 04:08:57,325][__main__][INFO] - Pair: pair_000012 psnr_masked=20.714599609375
[2021-05-21 04:08:57,339][__main__][INFO] - Pair: pair_000012 lpips=0.25366100668907166
[2021-05-21 04:08:57,478][__main__][INFO] - Pair: pair_000012 ssim=0.7417790293693542
[2021-05-21 04:08:57,511][__main__][INFO] - Pair: pair_000014 l1=0.02957018092274666
[2021-05-21 04:08:57,514][__main__][INFO] - Pair: pair_000014 l1_masked=0.03264046832919121
[2021-05-21 04:08:57,515][__main__][INFO] - Pair: pair_000014 psnr=25.88631820678711
[2021-05-21 04:08:57,518][__main__][INFO] - Pair: pair_000014 psnr_masked=25.45729637145996
[2021-05-21 04:08:57,532][__main__][INFO] - Pair: pair_000014 lpips=0.0851425975561142
[2021-05-21 04:08:57,667][__main__][INFO] - Pair: pair_000014 ssim=0.8976425528526306
[2021-05-21 04:08:57,699][__main__][INFO] - Pair: pair_000015 l1=0.039933934807777405
[2021-05-21 04:08:57,702][__main__][INFO] - Pair: pair_000015 l1_masked=0.04835379868745804
[2021-05-21 04:08:57,703][__main__][INFO] - Pair: pair_000015 psnr=22.530048370361328
[2021-05-21 04:08:57,706][__main__][INFO] - Pair: pair_000015 psnr_masked=21.69916343688965
[2021-05-21 04:08:57,720][__main__][INFO] - Pair: pair_000015 lpips=0.2520948648452759
[2021-05-21 04:08:57,852][__main__][INFO] - Pair: pair_000015 ssim=0.7996057271957397
[2021-05-21 04:08:57,884][__main__][INFO] - Pair: pair_000016 l1=0.0427267849445343
[2021-05-21 04:08:57,887][__main__][INFO] - Pair: pair_000016 l1_masked=0.055302560329437256
[2021-05-21 04:08:57,888][__main__][INFO] - Pair: pair_000016 psnr=22.109294891357422
[2021-05-21 04:08:57,891][__main__][INFO] - Pair: pair_000016 psnr_masked=20.988845825195312
[2021-05-21 04:08:57,905][__main__][INFO] - Pair: pair_000016 lpips=0.2269439846277237
[2021-05-21 04:08:58,041][__main__][INFO] - Pair: pair_000016 ssim=0.7706543803215027
[2021-05-21 04:08:58,068][__main__][INFO] - Pair: pair_000017 l1=0.027964642271399498
[2021-05-21 04:08:58,071][__main__][INFO] - Pair: pair_000017 l1_masked=0.04921447113156319
[2021-05-21 04:08:58,072][__main__][INFO] - Pair: pair_000017 psnr=23.787700653076172
[2021-05-21 04:08:58,074][__main__][INFO] - Pair: pair_000017 psnr_masked=21.33286476135254
[2021-05-21 04:08:58,089][__main__][INFO] - Pair: pair_000017 lpips=0.13937298953533173
[2021-05-21 04:08:58,223][__main__][INFO] - Pair: pair_000017 ssim=0.8933572769165039
[2021-05-21 04:08:58,252][__main__][INFO] - Pair: pair_000020 l1=0.05322316288948059
[2021-05-21 04:08:58,255][__main__][INFO] - Pair: pair_000020 l1_masked=0.059014417231082916
[2021-05-21 04:08:58,257][__main__][INFO] - Pair: pair_000020 psnr=20.723865509033203
[2021-05-21 04:08:58,260][__main__][INFO] - Pair: pair_000020 psnr_masked=20.275291442871094
[2021-05-21 04:08:58,274][__main__][INFO] - Pair: pair_000020 lpips=0.1570589542388916
[2021-05-21 04:08:58,413][__main__][INFO] - Pair: pair_000020 ssim=0.7057074904441833
[2021-05-21 04:08:58,442][__main__][INFO] - Pair: pair_000018 l1=0.08741887658834457
[2021-05-21 04:08:58,445][__main__][INFO] - Pair: pair_000018 l1_masked=0.10179125517606735
[2021-05-21 04:08:58,446][__main__][INFO] - Pair: pair_000018 psnr=17.562524795532227
[2021-05-21 04:08:58,449][__main__][INFO] - Pair: pair_000018 psnr_masked=16.901470184326172
[2021-05-21 04:08:58,463][__main__][INFO] - Pair: pair_000018 lpips=0.35925960540771484
[2021-05-21 04:08:58,599][__main__][INFO] - Pair: pair_000018 ssim=0.6417908072471619
[2021-05-21 04:08:58,626][__main__][INFO] - Pair: pair_000021 l1=0.04038539156317711
[2021-05-21 04:08:58,629][__main__][INFO] - Pair: pair_000021 l1_masked=0.05011165142059326
[2021-05-21 04:08:58,630][__main__][INFO] - Pair: pair_000021 psnr=21.96615982055664
[2021-05-21 04:08:58,633][__main__][INFO] - Pair: pair_000021 psnr_masked=21.029014587402344
[2021-05-21 04:08:58,648][__main__][INFO] - Pair: pair_000021 lpips=0.1866692304611206
[2021-05-21 04:08:58,782][__main__][INFO] - Pair: pair_000021 ssim=0.8197071552276611
[2021-05-21 04:08:58,825][__main__][INFO] - Pair: pair_000019 l1=0.04601896554231644
[2021-05-21 04:08:58,827][__main__][INFO] - Pair: pair_000019 l1_masked=0.054353017359972
[2021-05-21 04:08:58,829][__main__][INFO] - Pair: pair_000019 psnr=22.350492477416992
[2021-05-21 04:08:58,831][__main__][INFO] - Pair: pair_000019 psnr_masked=21.62762451171875
[2021-05-21 04:08:58,845][__main__][INFO] - Pair: pair_000019 lpips=0.2804083228111267
[2021-05-21 04:08:58,977][__main__][INFO] - Pair: pair_000019 ssim=0.7321434020996094
[2021-05-21 04:08:59,009][__main__][INFO] - Pair: pair_000022 l1=0.08042149245738983
[2021-05-21 04:08:59,012][__main__][INFO] - Pair: pair_000022 l1_masked=0.08042990416288376
[2021-05-21 04:08:59,014][__main__][INFO] - Pair: pair_000022 psnr=18.50621795654297
[2021-05-21 04:08:59,016][__main__][INFO] - Pair: pair_000022 psnr_masked=18.505762100219727
[2021-05-21 04:08:59,030][__main__][INFO] - Pair: pair_000022 lpips=0.43162772059440613
[2021-05-21 04:08:59,163][__main__][INFO] - Pair: pair_000022 ssim=0.6853034496307373
[2021-05-21 04:08:59,194][__main__][INFO] - Pair: pair_000023 l1=0.059332530945539474
[2021-05-21 04:08:59,197][__main__][INFO] - Pair: pair_000023 l1_masked=0.07027452439069748
[2021-05-21 04:08:59,198][__main__][INFO] - Pair: pair_000023 psnr=20.30913543701172
[2021-05-21 04:08:59,201][__main__][INFO] - Pair: pair_000023 psnr_masked=19.57408332824707
[2021-05-21 04:08:59,216][__main__][INFO] - Pair: pair_000023 lpips=0.31939083337783813
[2021-05-21 04:08:59,357][__main__][INFO] - Pair: pair_000023 ssim=0.8017739057540894
[2021-05-21 04:08:59,393][__main__][INFO] - Pair: pair_000024 l1=0.027412155643105507
[2021-05-21 04:08:59,395][__main__][INFO] - Pair: pair_000024 l1_masked=0.030364753678441048
[2021-05-21 04:08:59,397][__main__][INFO] - Pair: pair_000024 psnr=26.49072265625
[2021-05-21 04:08:59,399][__main__][INFO] - Pair: pair_000024 psnr_masked=26.046451568603516
[2021-05-21 04:08:59,413][__main__][INFO] - Pair: pair_000024 lpips=0.08327663689851761
[2021-05-21 04:08:59,548][__main__][INFO] - Pair: pair_000024 ssim=0.904823362827301
[2021-05-21 04:08:59,579][__main__][INFO] - Pair: pair_000025 l1=0.035860251635313034
[2021-05-21 04:08:59,581][__main__][INFO] - Pair: pair_000025 l1_masked=0.03795161470770836
[2021-05-21 04:08:59,583][__main__][INFO] - Pair: pair_000025 psnr=23.97557830810547
[2021-05-21 04:08:59,585][__main__][INFO] - Pair: pair_000025 psnr_masked=23.729408264160156
[2021-05-21 04:08:59,599][__main__][INFO] - Pair: pair_000025 lpips=0.12541310489177704
[2021-05-21 04:08:59,735][__main__][INFO] - Pair: pair_000025 ssim=0.8638745546340942
[2021-05-21 04:08:59,765][__main__][INFO] - Pair: pair_000026 l1=0.04776185378432274
[2021-05-21 04:08:59,768][__main__][INFO] - Pair: pair_000026 l1_masked=0.055118851363658905
[2021-05-21 04:08:59,769][__main__][INFO] - Pair: pair_000026 psnr=21.42775535583496
[2021-05-21 04:08:59,772][__main__][INFO] - Pair: pair_000026 psnr_masked=20.805566787719727
[2021-05-21 04:08:59,786][__main__][INFO] - Pair: pair_000026 lpips=0.2481517493724823
[2021-05-21 04:08:59,919][__main__][INFO] - Pair: pair_000026 ssim=0.7840074300765991
[2021-05-21 04:08:59,950][__main__][INFO] - Pair: pair_000027 l1=0.03414086252450943
[2021-05-21 04:08:59,953][__main__][INFO] - Pair: pair_000027 l1_masked=0.04163290560245514
[2021-05-21 04:08:59,955][__main__][INFO] - Pair: pair_000027 psnr=23.761503219604492
[2021-05-21 04:08:59,957][__main__][INFO] - Pair: pair_000027 psnr_masked=22.899879455566406
[2021-05-21 04:08:59,972][__main__][INFO] - Pair: pair_000027 lpips=0.12774960696697235
[2021-05-21 04:09:00,107][__main__][INFO] - Pair: pair_000027 ssim=0.8635573983192444
[2021-05-21 04:09:00,139][__main__][INFO] - Pair: pair_000028 l1=0.044149745255708694
[2021-05-21 04:09:00,142][__main__][INFO] - Pair: pair_000028 l1_masked=0.0578935332596302
[2021-05-21 04:09:00,143][__main__][INFO] - Pair: pair_000028 psnr=21.338441848754883
[2021-05-21 04:09:00,146][__main__][INFO] - Pair: pair_000028 psnr_masked=20.161422729492188
[2021-05-21 04:09:00,160][__main__][INFO] - Pair: pair_000028 lpips=0.2630082368850708
[2021-05-21 04:09:00,302][__main__][INFO] - Pair: pair_000028 ssim=0.8076136112213135
[2021-05-21 04:09:00,334][__main__][INFO] - Pair: pair_000029 l1=0.03652018681168556
[2021-05-21 04:09:00,337][__main__][INFO] - Pair: pair_000029 l1_masked=0.038470640778541565
[2021-05-21 04:09:00,339][__main__][INFO] - Pair: pair_000029 psnr=23.11526870727539
[2021-05-21 04:09:00,341][__main__][INFO] - Pair: pair_000029 psnr_masked=22.889305114746094
[2021-05-21 04:09:00,355][__main__][INFO] - Pair: pair_000029 lpips=0.11749371886253357
[2021-05-21 04:09:00,492][__main__][INFO] - Pair: pair_000029 ssim=0.8718364238739014
[2021-05-21 04:09:00,525][__main__][INFO] - Pair: pair_000030 l1=0.03041224740445614
[2021-05-21 04:09:00,528][__main__][INFO] - Pair: pair_000030 l1_masked=0.04393436014652252
[2021-05-21 04:09:00,530][__main__][INFO] - Pair: pair_000030 psnr=23.931854248046875
[2021-05-21 04:09:00,532][__main__][INFO] - Pair: pair_000030 psnr_masked=22.33429718017578
[2021-05-21 04:09:00,547][__main__][INFO] - Pair: pair_000030 lpips=0.15330870449543
[2021-05-21 04:09:00,705][__main__][INFO] - Pair: pair_000030 ssim=0.8801791071891785
[2021-05-21 04:09:00,742][__main__][INFO] - Pair: pair_000031 l1=0.044721584767103195
[2021-05-21 04:09:00,745][__main__][INFO] - Pair: pair_000031 l1_masked=0.06161933019757271
[2021-05-21 04:09:00,747][__main__][INFO] - Pair: pair_000031 psnr=21.935853958129883
[2021-05-21 04:09:00,750][__main__][INFO] - Pair: pair_000031 psnr_masked=20.543853759765625
[2021-05-21 04:09:00,768][__main__][INFO] - Pair: pair_000031 lpips=0.1582135558128357
[2021-05-21 04:09:00,944][__main__][INFO] - Pair: pair_000031 ssim=0.777698278427124
[2021-05-21 04:09:00,981][__main__][INFO] - Pair: pair_000032 l1=0.028675440698862076
[2021-05-21 04:09:00,984][__main__][INFO] - Pair: pair_000032 l1_masked=0.03844847530126572
[2021-05-21 04:09:00,986][__main__][INFO] - Pair: pair_000032 psnr=24.331180572509766
[2021-05-21 04:09:00,989][__main__][INFO] - Pair: pair_000032 psnr_masked=23.057491302490234
[2021-05-21 04:09:01,007][__main__][INFO] - Pair: pair_000032 lpips=0.10911063849925995
[2021-05-21 04:09:01,184][__main__][INFO] - Pair: pair_000032 ssim=0.888479471206665
[2021-05-21 04:09:01,221][__main__][INFO] - Pair: pair_000033 l1=0.06703416258096695
[2021-05-21 04:09:01,224][__main__][INFO] - Pair: pair_000033 l1_masked=0.06703416258096695
[2021-05-21 04:09:01,225][__main__][INFO] - Pair: pair_000033 psnr=19.451520919799805
[2021-05-21 04:09:01,228][__main__][INFO] - Pair: pair_000033 psnr_masked=19.451520919799805
[2021-05-21 04:09:01,246][__main__][INFO] - Pair: pair_000033 lpips=0.40515801310539246
[2021-05-21 04:09:01,424][__main__][INFO] - Pair: pair_000033 ssim=0.6937425136566162
[2021-05-21 04:09:01,459][__main__][INFO] - Pair: pair_000036 l1=0.04392900690436363
[2021-05-21 04:09:01,462][__main__][INFO] - Pair: pair_000036 l1_masked=0.04426141828298569
[2021-05-21 04:09:01,464][__main__][INFO] - Pair: pair_000036 psnr=22.664758682250977
[2021-05-21 04:09:01,467][__main__][INFO] - Pair: pair_000036 psnr_masked=22.63201904296875
[2021-05-21 04:09:01,485][__main__][INFO] - Pair: pair_000036 lpips=0.1940954327583313
[2021-05-21 04:09:01,626][__main__][INFO] - Pair: pair_000036 ssim=0.8583313822746277
[2021-05-21 04:09:01,657][__main__][INFO] - Pair: pair_000034 l1=0.03974924236536026
[2021-05-21 04:09:01,660][__main__][INFO] - Pair: pair_000034 l1_masked=0.05641286075115204
[2021-05-21 04:09:01,661][__main__][INFO] - Pair: pair_000034 psnr=22.482223510742188
[2021-05-21 04:09:01,664][__main__][INFO] - Pair: pair_000034 psnr_masked=20.96173095703125
[2021-05-21 04:09:01,678][__main__][INFO] - Pair: pair_000034 lpips=0.1872745156288147
[2021-05-21 04:09:01,824][__main__][INFO] - Pair: pair_000034 ssim=0.7973964810371399
[2021-05-21 04:09:01,861][__main__][INFO] - Pair: pair_000035 l1=0.042003896087408066
[2021-05-21 04:09:01,864][__main__][INFO] - Pair: pair_000035 l1_masked=0.056294023990631104
[2021-05-21 04:09:01,866][__main__][INFO] - Pair: pair_000035 psnr=22.265901565551758
[2021-05-21 04:09:01,869][__main__][INFO] - Pair: pair_000035 psnr_masked=20.994171142578125
[2021-05-21 04:09:01,887][__main__][INFO] - Pair: pair_000035 lpips=0.15135173499584198
[2021-05-21 04:09:02,065][__main__][INFO] - Pair: pair_000035 ssim=0.7949195504188538
[2021-05-21 04:09:02,099][__main__][INFO] - Pair: pair_000037 l1=0.01094447635114193
[2021-05-21 04:09:02,102][__main__][INFO] - Pair: pair_000037 l1_masked=0.14790259301662445
[2021-05-21 04:09:02,104][__main__][INFO] - Pair: pair_000037 psnr=25.959680557250977
[2021-05-21 04:09:02,107][__main__][INFO] - Pair: pair_000037 psnr_masked=14.651871681213379
[2021-05-21 04:09:02,125][__main__][INFO] - Pair: pair_000037 lpips=0.04495413228869438
[2021-05-21 04:09:02,307][__main__][INFO] - Pair: pair_000037 ssim=0.9685018658638
[2021-05-21 04:09:02,343][__main__][INFO] - Pair: pair_000038 l1=0.04465122148394585
[2021-05-21 04:09:02,346][__main__][INFO] - Pair: pair_000038 l1_masked=0.046604450792074203
[2021-05-21 04:09:02,347][__main__][INFO] - Pair: pair_000038 psnr=22.343490600585938
[2021-05-21 04:09:02,350][__main__][INFO] - Pair: pair_000038 psnr_masked=22.157546997070312
[2021-05-21 04:09:02,368][__main__][INFO] - Pair: pair_000038 lpips=0.14073514938354492
[2021-05-21 04:09:02,548][__main__][INFO] - Pair: pair_000038 ssim=0.7772446870803833
[2021-05-21 04:09:02,581][__main__][INFO] - Pair: pair_000039 l1=0.0003181351348757744
[2021-05-21 04:09:02,584][__main__][INFO] - Pair: pair_000039 l1_masked=0.12727771699428558
[2021-05-21 04:09:02,586][__main__][INFO] - Pair: pair_000039 psnr=42.195884704589844
[2021-05-21 04:09:02,589][__main__][INFO] - Pair: pair_000039 psnr_masked=16.174474716186523
[2021-05-21 04:09:02,607][__main__][INFO] - Pair: pair_000039 lpips=0.0012384941801428795
[2021-05-21 04:09:02,779][__main__][INFO] - Pair: pair_000039 ssim=0.9996625781059265
[2021-05-21 04:09:02,825][__main__][INFO] - Pair: pair_000040 l1=0.04989691078662872
[2021-05-21 04:09:02,827][__main__][INFO] - Pair: pair_000040 l1_masked=0.05633344128727913
[2021-05-21 04:09:02,829][__main__][INFO] - Pair: pair_000040 psnr=22.167381286621094
[2021-05-21 04:09:02,831][__main__][INFO] - Pair: pair_000040 psnr_masked=21.64045524597168
[2021-05-21 04:09:02,846][__main__][INFO] - Pair: pair_000040 lpips=0.18542174994945526
[2021-05-21 04:09:02,986][__main__][INFO] - Pair: pair_000040 ssim=0.7993151545524597
[2021-05-21 04:09:03,018][__main__][INFO] - Pair: pair_000041 l1=0.0354137197136879
[2021-05-21 04:09:03,022][__main__][INFO] - Pair: pair_000041 l1_masked=0.046239908784627914
[2021-05-21 04:09:03,023][__main__][INFO] - Pair: pair_000041 psnr=22.790077209472656
[2021-05-21 04:09:03,026][__main__][INFO] - Pair: pair_000041 psnr_masked=21.631624221801758
[2021-05-21 04:09:03,046][__main__][INFO] - Pair: pair_000041 lpips=0.17018862068653107
[2021-05-21 04:09:03,190][__main__][INFO] - Pair: pair_000041 ssim=0.8474569320678711
[2021-05-21 04:09:03,222][__main__][INFO] - Pair: pair_000042 l1=0.03108973242342472
[2021-05-21 04:09:03,225][__main__][INFO] - Pair: pair_000042 l1_masked=0.03823856636881828
[2021-05-21 04:09:03,226][__main__][INFO] - Pair: pair_000042 psnr=25.081527709960938
[2021-05-21 04:09:03,229][__main__][INFO] - Pair: pair_000042 psnr_masked=24.182680130004883
[2021-05-21 04:09:03,244][__main__][INFO] - Pair: pair_000042 lpips=0.1605817973613739
[2021-05-21 04:09:03,391][__main__][INFO] - Pair: pair_000042 ssim=0.8378819823265076
[2021-05-21 04:09:03,424][__main__][INFO] - Pair: pair_000043 l1=0.04166977107524872
[2021-05-21 04:09:03,427][__main__][INFO] - Pair: pair_000043 l1_masked=0.04831785708665848
[2021-05-21 04:09:03,428][__main__][INFO] - Pair: pair_000043 psnr=22.344810485839844
[2021-05-21 04:09:03,431][__main__][INFO] - Pair: pair_000043 psnr_masked=21.701946258544922
[2021-05-21 04:09:03,445][__main__][INFO] - Pair: pair_000043 lpips=0.13918259739875793
[2021-05-21 04:09:03,584][__main__][INFO] - Pair: pair_000043 ssim=0.8397034406661987
[2021-05-21 04:09:03,614][__main__][INFO] - Pair: pair_000044 l1=0.0012924941256642342
[2021-05-21 04:09:03,617][__main__][INFO] - Pair: pair_000044 l1_masked=0.11029282957315445
