[2021-05-20 18:48:28,056][iopath.fb.manifold][INFO] - URL manifold://compphoto_data/tree/pretrained/third-party/LPIPS/alexnet-owt-4df8aa71.pth was already cached in /home/ayush29feb/.torch/iopath_cache/manifold_cache/tree/pretrained/third-party/LPIPS/alexnet-owt-4df8aa71.pth
[2021-05-20 18:48:39,672][__main__][INFO] - Pair: pair_000007 l1_masked=0.20102982223033905
[2021-05-20 18:48:39,673][__main__][INFO] - Pair: pair_000007 psnr=11.898233413696289
[2021-05-20 18:48:39,676][__main__][INFO] - Pair: pair_000007 psnr_masked=11.89596176147461
[2021-05-20 18:48:39,697][__main__][INFO] - Pair: pair_000007 lpips=0.7162882089614868
[2021-05-20 18:48:39,876][__main__][INFO] - Pair: pair_000007 ssim=0.38668304681777954
[2021-05-20 18:48:39,904][__main__][INFO] - Pair: pair_000008 l1=0.18492695689201355
[2021-05-20 18:48:39,907][__main__][INFO] - Pair: pair_000008 l1_masked=0.18531905114650726
[2021-05-20 18:48:39,909][__main__][INFO] - Pair: pair_000008 psnr=12.678589820861816
[2021-05-20 18:48:39,912][__main__][INFO] - Pair: pair_000008 psnr_masked=12.669391632080078
[2021-05-20 18:48:40,038][__main__][INFO] - Pair: pair_000008 lpips=0.5610495209693909
[2021-05-20 18:48:40,192][__main__][INFO] - Pair: pair_000008 ssim=0.5380396842956543
[2021-05-20 18:48:40,221][__main__][INFO] - Pair: pair_000009 l1=0.1368882656097412
[2021-05-20 18:48:40,224][__main__][INFO] - Pair: pair_000009 l1_masked=0.1368882656097412
[2021-05-20 18:48:40,226][__main__][INFO] - Pair: pair_000009 psnr=15.461921691894531
[2021-05-20 18:48:40,229][__main__][INFO] - Pair: pair_000009 psnr_masked=15.461921691894531
[2021-05-20 18:48:40,247][__main__][INFO] - Pair: pair_000009 lpips=0.7032846212387085
[2021-05-20 18:48:40,623][__main__][INFO] - Pair: pair_000009 ssim=0.635313093662262
[2021-05-20 18:48:40,674][__main__][INFO] - Pair: pair_000010 l1=0.05517234653234482
[2021-05-20 18:48:40,677][__main__][INFO] - Pair: pair_000010 l1_masked=0.055221136659383774
[2021-05-20 18:48:40,679][__main__][INFO] - Pair: pair_000010 psnr=20.064929962158203
[2021-05-20 18:48:40,682][__main__][INFO] - Pair: pair_000010 psnr_masked=20.061094284057617
[2021-05-20 18:48:40,701][__main__][INFO] - Pair: pair_000010 lpips=0.21782252192497253
[2021-05-20 18:48:40,881][__main__][INFO] - Pair: pair_000010 ssim=0.8097190260887146
[2021-05-20 18:48:40,907][__main__][INFO] - Pair: pair_000011 l1=0.11353237926959991
[2021-05-20 18:48:40,910][__main__][INFO] - Pair: pair_000011 l1_masked=0.1136261597275734
[2021-05-20 18:48:40,912][__main__][INFO] - Pair: pair_000011 psnr=13.734015464782715
[2021-05-20 18:48:40,915][__main__][INFO] - Pair: pair_000011 psnr_masked=13.730429649353027
[2021-05-20 18:48:40,980][__main__][INFO] - Pair: pair_000011 lpips=0.2873442471027374
[2021-05-20 18:48:41,147][__main__][INFO] - Pair: pair_000011 ssim=0.6688907146453857
[2021-05-20 18:48:41,173][__main__][INFO] - Pair: pair_000012 l1=0.2841927111148834
[2021-05-20 18:48:41,176][__main__][INFO] - Pair: pair_000012 l1_masked=0.2842389643192291
[2021-05-20 18:48:41,178][__main__][INFO] - Pair: pair_000012 psnr=9.678657531738281
[2021-05-20 18:48:41,181][__main__][INFO] - Pair: pair_000012 psnr_masked=9.677950859069824
[2021-05-20 18:48:41,200][__main__][INFO] - Pair: pair_000012 lpips=0.7366325259208679
[2021-05-20 18:48:41,379][__main__][INFO] - Pair: pair_000012 ssim=0.3664190471172333
[2021-05-20 18:48:41,405][__main__][INFO] - Pair: pair_000013 l1=0.20752844214439392
[2021-05-20 18:48:41,407][__main__][INFO] - Pair: pair_000013 l1_masked=0.21054403483867645
[2021-05-20 18:48:41,409][__main__][INFO] - Pair: pair_000013 psnr=11.809640884399414
[2021-05-20 18:48:41,411][__main__][INFO] - Pair: pair_000013 psnr_masked=11.746987342834473
[2021-05-20 18:48:41,451][__main__][INFO] - Pair: pair_000013 lpips=0.7321372628211975
[2021-05-20 18:48:41,593][__main__][INFO] - Pair: pair_000013 ssim=0.501017153263092
[2021-05-20 18:48:41,617][__main__][INFO] - Pair: pair_000014 l1=0.06567101180553436
[2021-05-20 18:48:41,620][__main__][INFO] - Pair: pair_000014 l1_masked=0.06567177176475525
[2021-05-20 18:48:41,621][__main__][INFO] - Pair: pair_000014 psnr=19.011856079101562
[2021-05-20 18:48:41,624][__main__][INFO] - Pair: pair_000014 psnr_masked=19.011804580688477
[2021-05-20 18:48:41,638][__main__][INFO] - Pair: pair_000014 lpips=0.169458270072937
[2021-05-20 18:48:41,774][__main__][INFO] - Pair: pair_000014 ssim=0.8323503136634827
[2021-05-20 18:48:41,798][__main__][INFO] - Pair: pair_000015 l1=0.1642335057258606
[2021-05-20 18:48:41,801][__main__][INFO] - Pair: pair_000015 l1_masked=0.1642334908246994
[2021-05-20 18:48:41,802][__main__][INFO] - Pair: pair_000015 psnr=13.315773963928223
[2021-05-20 18:48:41,805][__main__][INFO] - Pair: pair_000015 psnr_masked=13.315773963928223
[2021-05-20 18:48:41,820][__main__][INFO] - Pair: pair_000015 lpips=0.6967102289199829
[2021-05-20 18:48:42,017][__main__][INFO] - Pair: pair_000015 ssim=0.644099771976471
[2021-05-20 18:48:42,044][__main__][INFO] - Pair: pair_000016 l1=0.10306915640830994
[2021-05-20 18:48:42,047][__main__][INFO] - Pair: pair_000016 l1_masked=0.10306915640830994
[2021-05-20 18:48:42,049][__main__][INFO] - Pair: pair_000016 psnr=16.8057804107666
[2021-05-20 18:48:42,052][__main__][INFO] - Pair: pair_000016 psnr_masked=16.8057804107666
[2021-05-20 18:48:42,070][__main__][INFO] - Pair: pair_000016 lpips=0.45338940620422363
[2021-05-20 18:48:42,249][__main__][INFO] - Pair: pair_000016 ssim=0.6689231395721436
[2021-05-20 18:48:42,277][__main__][INFO] - Pair: pair_000017 l1=0.17821648716926575
[2021-05-20 18:48:42,280][__main__][INFO] - Pair: pair_000017 l1_masked=0.17943894863128662
[2021-05-20 18:48:42,281][__main__][INFO] - Pair: pair_000017 psnr=12.31152057647705
[2021-05-20 18:48:42,284][__main__][INFO] - Pair: pair_000017 psnr_masked=12.281831741333008
[2021-05-20 18:48:42,302][__main__][INFO] - Pair: pair_000017 lpips=0.6628009080886841
[2021-05-20 18:48:42,620][__main__][INFO] - Pair: pair_000017 ssim=0.41896122694015503
[2021-05-20 18:48:42,669][__main__][INFO] - Pair: pair_000018 l1=0.09802423417568207
[2021-05-20 18:48:42,672][__main__][INFO] - Pair: pair_000018 l1_masked=0.09953197836875916
[2021-05-20 18:48:42,674][__main__][INFO] - Pair: pair_000018 psnr=16.16629409790039
[2021-05-20 18:48:42,677][__main__][INFO] - Pair: pair_000018 psnr_masked=16.100004196166992
[2021-05-20 18:48:42,695][__main__][INFO] - Pair: pair_000018 lpips=0.26340392231941223
[2021-05-20 18:48:42,876][__main__][INFO] - Pair: pair_000018 ssim=0.7142243385314941
[2021-05-20 18:48:42,903][__main__][INFO] - Pair: pair_000019 l1=0.13795261085033417
[2021-05-20 18:48:42,906][__main__][INFO] - Pair: pair_000019 l1_masked=0.1379750669002533
[2021-05-20 18:48:42,908][__main__][INFO] - Pair: pair_000019 psnr=14.163337707519531
[2021-05-20 18:48:42,911][__main__][INFO] - Pair: pair_000019 psnr_masked=14.16263198852539
[2021-05-20 18:48:42,979][__main__][INFO] - Pair: pair_000019 lpips=0.510678768157959
[2021-05-20 18:48:43,118][__main__][INFO] - Pair: pair_000019 ssim=0.6411581039428711
[2021-05-20 18:48:43,143][__main__][INFO] - Pair: pair_000020 l1=0.24006889760494232
[2021-05-20 18:48:43,146][__main__][INFO] - Pair: pair_000020 l1_masked=0.24868150055408478
[2021-05-20 18:48:43,147][__main__][INFO] - Pair: pair_000020 psnr=10.690403938293457
[2021-05-20 18:48:43,150][__main__][INFO] - Pair: pair_000020 psnr_masked=10.537328720092773
[2021-05-20 18:48:43,164][__main__][INFO] - Pair: pair_000020 lpips=0.5837811827659607
[2021-05-20 18:48:43,302][__main__][INFO] - Pair: pair_000020 ssim=0.6014507412910461
[2021-05-20 18:48:43,327][__main__][INFO] - Pair: pair_000021 l1=0.03331315144896507
[2021-05-20 18:48:43,330][__main__][INFO] - Pair: pair_000021 l1_masked=0.03484397381544113
[2021-05-20 18:48:43,331][__main__][INFO] - Pair: pair_000021 psnr=23.47211456298828
[2021-05-20 18:48:43,334][__main__][INFO] - Pair: pair_000021 psnr_masked=23.276992797851562
[2021-05-20 18:48:43,349][__main__][INFO] - Pair: pair_000021 lpips=0.1467992663383484
[2021-05-20 18:48:43,487][__main__][INFO] - Pair: pair_000021 ssim=0.8759047985076904
[2021-05-20 18:48:43,513][__main__][INFO] - Pair: pair_000022 l1=0.04174092039465904
[2021-05-20 18:48:43,516][__main__][INFO] - Pair: pair_000022 l1_masked=0.04174237325787544
[2021-05-20 18:48:43,518][__main__][INFO] - Pair: pair_000022 psnr=22.606109619140625
[2021-05-20 18:48:43,521][__main__][INFO] - Pair: pair_000022 psnr_masked=22.605960845947266
[2021-05-20 18:48:43,542][__main__][INFO] - Pair: pair_000022 lpips=0.07987633347511292
[2021-05-20 18:48:43,712][__main__][INFO] - Pair: pair_000022 ssim=0.8145416975021362
[2021-05-20 18:48:43,740][__main__][INFO] - Pair: pair_000023 l1=0.19657427072525024
[2021-05-20 18:48:43,743][__main__][INFO] - Pair: pair_000023 l1_masked=0.19657425582408905
[2021-05-20 18:48:43,745][__main__][INFO] - Pair: pair_000023 psnr=11.59556770324707
[2021-05-20 18:48:43,748][__main__][INFO] - Pair: pair_000023 psnr_masked=11.59556770324707
[2021-05-20 18:48:43,763][__main__][INFO] - Pair: pair_000023 lpips=0.7169089317321777
[2021-05-20 18:48:43,899][__main__][INFO] - Pair: pair_000023 ssim=0.4686535894870758
[2021-05-20 18:48:43,946][__main__][INFO] - Pair: pair_000024 l1=0.04381393641233444
[2021-05-20 18:48:43,950][__main__][INFO] - Pair: pair_000024 l1_masked=0.043835338205099106
[2021-05-20 18:48:43,951][__main__][INFO] - Pair: pair_000024 psnr=22.19232749938965
[2021-05-20 18:48:43,954][__main__][INFO] - Pair: pair_000024 psnr_masked=22.190208435058594
[2021-05-20 18:48:43,969][__main__][INFO] - Pair: pair_000024 lpips=0.3000953495502472
[2021-05-20 18:48:44,106][__main__][INFO] - Pair: pair_000024 ssim=0.8264021277427673
[2021-05-20 18:48:44,134][__main__][INFO] - Pair: pair_000025 l1=0.061153847724199295
[2021-05-20 18:48:44,137][__main__][INFO] - Pair: pair_000025 l1_masked=0.06191030517220497
[2021-05-20 18:48:44,139][__main__][INFO] - Pair: pair_000025 psnr=20.090011596679688
[2021-05-20 18:48:44,142][__main__][INFO] - Pair: pair_000025 psnr_masked=20.03662109375
[2021-05-20 18:48:44,160][__main__][INFO] - Pair: pair_000025 lpips=0.17172160744667053
[2021-05-20 18:48:44,343][__main__][INFO] - Pair: pair_000025 ssim=0.7542387247085571
[2021-05-20 18:48:44,372][__main__][INFO] - Pair: pair_000026 l1=0.22000721096992493
[2021-05-20 18:48:44,376][__main__][INFO] - Pair: pair_000026 l1_masked=0.22790008783340454
[2021-05-20 18:48:44,378][__main__][INFO] - Pair: pair_000026 psnr=11.274076461791992
[2021-05-20 18:48:44,382][__main__][INFO] - Pair: pair_000026 psnr_masked=11.121000289916992
[2021-05-20 18:48:44,404][__main__][INFO] - Pair: pair_000026 lpips=0.5676224827766418
[2021-05-20 18:48:44,593][__main__][INFO] - Pair: pair_000026 ssim=0.577433168888092
[2021-05-20 18:48:44,622][__main__][INFO] - Pair: pair_000027 l1=0.021141257137060165
[2021-05-20 18:48:44,625][__main__][INFO] - Pair: pair_000027 l1_masked=0.023066991940140724
[2021-05-20 18:48:44,627][__main__][INFO] - Pair: pair_000027 psnr=29.47767448425293
[2021-05-20 18:48:44,631][__main__][INFO] - Pair: pair_000027 psnr_masked=29.09907341003418
[2021-05-20 18:48:44,653][__main__][INFO] - Pair: pair_000027 lpips=0.03254171460866928
[2021-05-20 18:48:44,844][__main__][INFO] - Pair: pair_000027 ssim=0.9687572121620178
[2021-05-20 18:48:44,872][__main__][INFO] - Pair: pair_000028 l1=0.07670806348323822
[2021-05-20 18:48:44,875][__main__][INFO] - Pair: pair_000028 l1_masked=0.07670805603265762
[2021-05-20 18:48:44,877][__main__][INFO] - Pair: pair_000028 psnr=19.012773513793945
[2021-05-20 18:48:44,881][__main__][INFO] - Pair: pair_000028 psnr_masked=19.012773513793945
[2021-05-20 18:48:44,903][__main__][INFO] - Pair: pair_000028 lpips=0.3790915310382843
[2021-05-20 18:48:45,092][__main__][INFO] - Pair: pair_000028 ssim=0.7827324867248535
[2021-05-20 18:48:45,121][__main__][INFO] - Pair: pair_000029 l1=0.08471999317407608
[2021-05-20 18:48:45,124][__main__][INFO] - Pair: pair_000029 l1_masked=0.08475349098443985
[2021-05-20 18:48:45,126][__main__][INFO] - Pair: pair_000029 psnr=16.83883285522461
[2021-05-20 18:48:45,130][__main__][INFO] - Pair: pair_000029 psnr_masked=16.837116241455078
[2021-05-20 18:48:45,152][__main__][INFO] - Pair: pair_000029 lpips=0.3801267445087433
[2021-05-20 18:48:45,341][__main__][INFO] - Pair: pair_000029 ssim=0.7097118496894836
[2021-05-20 18:48:45,369][__main__][INFO] - Pair: pair_000030 l1=0.15737251937389374
[2021-05-20 18:48:45,372][__main__][INFO] - Pair: pair_000030 l1_masked=0.15909260511398315
[2021-05-20 18:48:45,374][__main__][INFO] - Pair: pair_000030 psnr=13.367806434631348
[2021-05-20 18:48:45,378][__main__][INFO] - Pair: pair_000030 psnr_masked=13.320594787597656
[2021-05-20 18:48:45,399][__main__][INFO] - Pair: pair_000030 lpips=0.6154448986053467
[2021-05-20 18:48:45,591][__main__][INFO] - Pair: pair_000030 ssim=0.6295071244239807
[2021-05-20 18:48:45,620][__main__][INFO] - Pair: pair_000031 l1=0.16829681396484375
[2021-05-20 18:48:45,624][__main__][INFO] - Pair: pair_000031 l1_masked=0.1684475839138031
[2021-05-20 18:48:45,626][__main__][INFO] - Pair: pair_000031 psnr=12.78134822845459
[2021-05-20 18:48:45,629][__main__][INFO] - Pair: pair_000031 psnr_masked=12.777460098266602
[2021-05-20 18:48:45,651][__main__][INFO] - Pair: pair_000031 lpips=0.6196770071983337
[2021-05-20 18:48:45,840][__main__][INFO] - Pair: pair_000031 ssim=0.6111445426940918
[2021-05-20 18:48:45,868][__main__][INFO] - Pair: pair_000032 l1=0.12866804003715515
[2021-05-20 18:48:45,871][__main__][INFO] - Pair: pair_000032 l1_masked=0.1286725103855133
[2021-05-20 18:48:45,873][__main__][INFO] - Pair: pair_000032 psnr=14.020234107971191
[2021-05-20 18:48:45,877][__main__][INFO] - Pair: pair_000032 psnr_masked=14.020082473754883
[2021-05-20 18:48:45,898][__main__][INFO] - Pair: pair_000032 lpips=0.3062255084514618
[2021-05-20 18:48:46,087][__main__][INFO] - Pair: pair_000032 ssim=0.6211570501327515
[2021-05-20 18:48:46,116][__main__][INFO] - Pair: pair_000033 l1=0.18996833264827728
[2021-05-20 18:48:46,120][__main__][INFO] - Pair: pair_000033 l1_masked=0.19005228579044342
[2021-05-20 18:48:46,122][__main__][INFO] - Pair: pair_000033 psnr=11.923877716064453
[2021-05-20 18:48:46,125][__main__][INFO] - Pair: pair_000033 psnr_masked=11.921958923339844
[2021-05-20 18:48:46,147][__main__][INFO] - Pair: pair_000033 lpips=0.5101771950721741
[2021-05-20 18:48:46,333][__main__][INFO] - Pair: pair_000033 ssim=0.3109702169895172
[2021-05-20 18:48:46,358][__main__][INFO] - Pair: pair_000034 l1=0.2994649112224579
[2021-05-20 18:48:46,360][__main__][INFO] - Pair: pair_000034 l1_masked=0.2996634840965271
[2021-05-20 18:48:46,362][__main__][INFO] - Pair: pair_000034 psnr=8.891090393066406
[2021-05-20 18:48:46,365][__main__][INFO] - Pair: pair_000034 psnr_masked=8.888212203979492
[2021-05-20 18:48:46,380][__main__][INFO] - Pair: pair_000034 lpips=0.7392439842224121
[2021-05-20 18:48:46,517][__main__][INFO] - Pair: pair_000034 ssim=0.3364923596382141
[2021-05-20 18:48:46,541][__main__][INFO] - Pair: pair_000035 l1=0.20803777873516083
[2021-05-20 18:48:46,543][__main__][INFO] - Pair: pair_000035 l1_masked=0.21422164142131805
[2021-05-20 18:48:46,545][__main__][INFO] - Pair: pair_000035 psnr=11.256962776184082
[2021-05-20 18:48:46,547][__main__][INFO] - Pair: pair_000035 psnr_masked=11.129752159118652
[2021-05-20 18:48:46,562][__main__][INFO] - Pair: pair_000035 lpips=0.6508268117904663
[2021-05-20 18:48:46,699][__main__][INFO] - Pair: pair_000035 ssim=0.3623984754085541
[2021-05-20 18:48:46,723][__main__][INFO] - Pair: pair_000036 l1=0.0743279904127121
[2021-05-20 18:48:46,726][__main__][INFO] - Pair: pair_000036 l1_masked=0.07433057576417923
[2021-05-20 18:48:46,727][__main__][INFO] - Pair: pair_000036 psnr=19.055612564086914
[2021-05-20 18:48:46,730][__main__][INFO] - Pair: pair_000036 psnr_masked=19.05545997619629
[2021-05-20 18:48:46,745][__main__][INFO] - Pair: pair_000036 lpips=0.4145750403404236
[2021-05-20 18:48:46,886][__main__][INFO] - Pair: pair_000036 ssim=0.673265278339386
[2021-05-20 18:48:46,911][__main__][INFO] - Pair: pair_000037 l1=0.12149542570114136
[2021-05-20 18:48:46,914][__main__][INFO] - Pair: pair_000037 l1_masked=0.12391858547925949
[2021-05-20 18:48:46,915][__main__][INFO] - Pair: pair_000037 psnr=16.060941696166992
[2021-05-20 18:48:46,929][__main__][INFO] - Pair: pair_000037 psnr_masked=15.975177764892578
[2021-05-20 18:48:46,959][__main__][INFO] - Pair: pair_000037 lpips=0.40235134959220886
[2021-05-20 18:48:47,101][__main__][INFO] - Pair: pair_000037 ssim=0.6338762640953064
[2021-05-20 18:48:47,126][__main__][INFO] - Pair: pair_000038 l1=0.1675136238336563
[2021-05-20 18:48:47,129][__main__][INFO] - Pair: pair_000038 l1_masked=0.16843396425247192
[2021-05-20 18:48:47,130][__main__][INFO] - Pair: pair_000038 psnr=13.341431617736816
[2021-05-20 18:48:47,133][__main__][INFO] - Pair: pair_000038 psnr_masked=13.317636489868164
[2021-05-20 18:48:47,147][__main__][INFO] - Pair: pair_000038 lpips=0.5861878991127014
[2021-05-20 18:48:47,285][__main__][INFO] - Pair: pair_000038 ssim=0.5952965021133423
[2021-05-20 18:48:47,310][__main__][INFO] - Pair: pair_000039 l1=0.16331298649311066
[2021-05-20 18:48:47,312][__main__][INFO] - Pair: pair_000039 l1_masked=0.16335664689540863
[2021-05-20 18:48:47,314][__main__][INFO] - Pair: pair_000039 psnr=13.489128112792969
[2021-05-20 18:48:47,316][__main__][INFO] - Pair: pair_000039 psnr_masked=13.487968444824219
[2021-05-20 18:48:47,331][__main__][INFO] - Pair: pair_000039 lpips=0.6772986650466919
[2021-05-20 18:48:47,474][__main__][INFO] - Pair: pair_000039 ssim=0.5807450413703918
[2021-05-20 18:48:47,498][__main__][INFO] - Pair: pair_000040 l1=0.04006084054708481
[2021-05-20 18:48:47,501][__main__][INFO] - Pair: pair_000040 l1_masked=0.040522996336221695
[2021-05-20 18:48:47,503][__main__][INFO] - Pair: pair_000040 psnr=24.67369842529297
[2021-05-20 18:48:47,505][__main__][INFO] - Pair: pair_000040 psnr_masked=24.623882293701172
[2021-05-20 18:48:47,521][__main__][INFO] - Pair: pair_000040 lpips=0.09372902661561966
[2021-05-20 18:48:47,661][__main__][INFO] - Pair: pair_000040 ssim=0.903683602809906
[2021-05-20 18:48:47,688][__main__][INFO] - Pair: pair_000041 l1=0.07002392411231995
[2021-05-20 18:48:47,691][__main__][INFO] - Pair: pair_000041 l1_masked=0.07388951629400253
[2021-05-20 18:48:47,692][__main__][INFO] - Pair: pair_000041 psnr=18.071962356567383
[2021-05-20 18:48:47,695][__main__][INFO] - Pair: pair_000041 psnr_masked=17.838598251342773
[2021-05-20 18:48:47,711][__main__][INFO] - Pair: pair_000041 lpips=0.2528459429740906
[2021-05-20 18:48:47,858][__main__][INFO] - Pair: pair_000041 ssim=0.7937116622924805
[2021-05-20 18:48:47,884][__main__][INFO] - Pair: pair_000042 l1=0.09359107166528702
[2021-05-20 18:48:47,887][__main__][INFO] - Pair: pair_000042 l1_masked=0.09359107166528702
[2021-05-20 18:48:47,889][__main__][INFO] - Pair: pair_000042 psnr=16.57837677001953
[2021-05-20 18:48:47,892][__main__][INFO] - Pair: pair_000042 psnr_masked=16.57837677001953
[2021-05-20 18:48:47,907][__main__][INFO] - Pair: pair_000042 lpips=0.49661996960639954
[2021-05-20 18:48:48,055][__main__][INFO] - Pair: pair_000042 ssim=0.6344202160835266
[2021-05-20 18:48:48,080][__main__][INFO] - Pair: pair_000043 l1=0.15419825911521912
[2021-05-20 18:48:48,083][__main__][INFO] - Pair: pair_000043 l1_masked=0.15962639451026917
[2021-05-20 18:48:48,085][__main__][INFO] - Pair: pair_000043 psnr=13.897342681884766
[2021-05-20 18:48:48,088][__main__][INFO] - Pair: pair_000043 psnr_masked=13.747090339660645
[2021-05-20 18:48:48,104][__main__][INFO] - Pair: pair_000043 lpips=0.5527948141098022
[2021-05-20 18:48:48,254][__main__][INFO] - Pair: pair_000043 ssim=0.6448536515235901
[2021-05-20 18:48:48,279][__main__][INFO] - Pair: pair_000044 l1=0.05630790442228317
[2021-05-20 18:48:48,282][__main__][INFO] - Pair: pair_000044 l1_masked=0.05631117522716522
[2021-05-20 18:48:48,284][__main__][INFO] - Pair: pair_000044 psnr=19.76153564453125
[2021-05-20 18:48:48,286][__main__][INFO] - Pair: pair_000044 psnr_masked=19.761281967163086
